CUPS;Fecha;Hora;Consumo_kWh;Metodo_obtencion
ES0031408111422004VY0F;29/07/2021;21;0,475;R
ES0031408111422004VY0F;29/07/2021;22;0,426;R
ES0031408111422004VY0F;29/07/2021;23;0,306;R
ES0031408111422004VY0F;30/07/2021;0;0,235;R
ES0031408111422004VY0F;30/07/2021;1;0,27;R
ES0031408111422004VY0F;30/07/2021;2;0,194;R
ES0031408111422004VY0F;30/07/2021;3;0,188;R
ES0031408111422004VY0F;30/07/2021;4;0,17;R
ES0031408111422004VY0F;30/07/2021;5;0,18;R
ES0031408111422004VY0F;30/07/2021;6;0,174;R
ES0031408111422004VY0F;30/07/2021;7;0,168;R
ES0031408111422004VY0F;30/07/2021;8;0,205;R
ES0031408111422004VY0F;30/07/2021;9;0,516;R
ES0031408111422004VY0F;30/07/2021;10;0,562;R
ES0031408111422004VY0F;30/07/2021;11;0,322;R
ES0031408111422004VY0F;30/07/2021;12;0,35;R
ES0031408111422004VY0F;30/07/2021;13;0,399;R
ES0031408111422004VY0F;30/07/2021;14;0,479;R
ES0031408111422004VY0F;30/07/2021;15;0,544;R
ES0031408111422004VY0F;30/07/2021;16;0,62;R
ES0031408111422004VY0F;30/07/2021;17;0,456;R
ES0031408111422004VY0F;30/07/2021;18;0,275;R
ES0031408111422004VY0F;30/07/2021;19;0,214;R
ES0031408111422004VY0F;30/07/2021;20;0,169;R
ES0031408111422004VY0F;30/07/2021;21;0,284;R
ES0031408111422004VY0F;30/07/2021;22;0,401;R
ES0031408111422004VY0F;30/07/2021;23;0,42;R
ES0031408111422004VY0F;31/07/2021;0;0,274;R
ES0031408111422004VY0F;31/07/2021;1;0,179;R
ES0031408111422004VY0F;31/07/2021;2;0,173;R
ES0031408111422004VY0F;31/07/2021;3;0,189;R
ES0031408111422004VY0F;31/07/2021;4;0,169;R
ES0031408111422004VY0F;31/07/2021;5;0,187;R
ES0031408111422004VY0F;31/07/2021;6;0,168;R
ES0031408111422004VY0F;31/07/2021;7;0,173;R
ES0031408111422004VY0F;31/07/2021;8;0,169;R
ES0031408111422004VY0F;31/07/2021;9;0,224;R
ES0031408111422004VY0F;31/07/2021;10;0,34;R
ES0031408111422004VY0F;31/07/2021;11;0,21;R
ES0031408111422004VY0F;31/07/2021;12;0,204;R
ES0031408111422004VY0F;31/07/2021;13;0,253;R
ES0031408111422004VY0F;31/07/2021;14;0,259;R
ES0031408111422004VY0F;31/07/2021;15;0,373;R
ES0031408111422004VY0F;31/07/2021;16;0,259;R
ES0031408111422004VY0F;31/07/2021;17;0,19;R
ES0031408111422004VY0F;31/07/2021;18;0,207;R
ES0031408111422004VY0F;31/07/2021;19;0,17;R
ES0031408111422004VY0F;31/07/2021;20;0,205;R
ES0031408111422004VY0F;31/07/2021;21;0,281;R
ES0031408111422004VY0F;31/07/2021;22;0,325;R
ES0031408111422004VY0F;31/07/2021;23;0,472;R
ES0031408111422004VY0F;01/08/2021;0;0,319;R
ES0031408111422004VY0F;01/08/2021;1;0,465;R
ES0031408111422004VY0F;01/08/2021;2;0,182;R
ES0031408111422004VY0F;01/08/2021;3;0,175;R
ES0031408111422004VY0F;01/08/2021;4;0,164;R
ES0031408111422004VY0F;01/08/2021;5;0,162;R
ES0031408111422004VY0F;01/08/2021;6;0,161;R
ES0031408111422004VY0F;01/08/2021;7;0,158;R
ES0031408111422004VY0F;01/08/2021;8;0,157;R
ES0031408111422004VY0F;01/08/2021;9;0,222;R
ES0031408111422004VY0F;01/08/2021;10;0,259;R
ES0031408111422004VY0F;01/08/2021;11;0,194;R
ES0031408111422004VY0F;01/08/2021;12;0,171;R
ES0031408111422004VY0F;01/08/2021;13;0,163;R
ES0031408111422004VY0F;01/08/2021;14;0,162;R
ES0031408111422004VY0F;01/08/2021;15;0,16;R
ES0031408111422004VY0F;01/08/2021;16;0,16;R
ES0031408111422004VY0F;01/08/2021;17;0,158;R
ES0031408111422004VY0F;01/08/2021;18;0,175;R
ES0031408111422004VY0F;01/08/2021;19;0,168;R
ES0031408111422004VY0F;01/08/2021;20;0,164;R
ES0031408111422004VY0F;01/08/2021;21;0,161;R
ES0031408111422004VY0F;01/08/2021;22;0,16;R
ES0031408111422004VY0F;01/08/2021;23;0,159;R
ES0031408111422004VY0F;02/08/2021;0;0,159;R
ES0031408111422004VY0F;02/08/2021;1;0,159;R
ES0031408111422004VY0F;02/08/2021;2;0,174;R
ES0031408111422004VY0F;02/08/2021;3;0,169;R
ES0031408111422004VY0F;02/08/2021;4;0,164;R
ES0031408111422004VY0F;02/08/2021;5;0,16;R
ES0031408111422004VY0F;02/08/2021;6;0,16;R
ES0031408111422004VY0F;02/08/2021;7;0,158;R
ES0031408111422004VY0F;02/08/2021;8;0,158;R
ES0031408111422004VY0F;02/08/2021;9;0,157;R
ES0031408111422004VY0F;02/08/2021;10;0,169;R
ES0031408111422004VY0F;02/08/2021;11;0,17;R
ES0031408111422004VY0F;02/08/2021;12;0,164;R
ES0031408111422004VY0F;02/08/2021;13;0,162;R
ES0031408111422004VY0F;02/08/2021;14;0,16;R
ES0031408111422004VY0F;02/08/2021;15;0,159;R
ES0031408111422004VY0F;02/08/2021;16;0,159;R
ES0031408111422004VY0F;02/08/2021;17;0,159;R
ES0031408111422004VY0F;02/08/2021;18;0,168;R
ES0031408111422004VY0F;02/08/2021;19;0,171;R
ES0031408111422004VY0F;02/08/2021;20;0,166;R
ES0031408111422004VY0F;02/08/2021;21;0,161;R
ES0031408111422004VY0F;02/08/2021;22;0,161;R
ES0031408111422004VY0F;02/08/2021;23;0,159;R
ES0031408111422004VY0F;03/08/2021;0;0,159;R
ES0031408111422004VY0F;03/08/2021;1;0,159;R
ES0031408111422004VY0F;03/08/2021;2;0,165;R
ES0031408111422004VY0F;03/08/2021;3;0,173;R
ES0031408111422004VY0F;03/08/2021;4;0,165;R
ES0031408111422004VY0F;03/08/2021;5;0,162;R
ES0031408111422004VY0F;03/08/2021;6;0,16;R
ES0031408111422004VY0F;03/08/2021;7;0,159;R
ES0031408111422004VY0F;03/08/2021;8;0,158;R
ES0031408111422004VY0F;03/08/2021;9;0,158;R
ES0031408111422004VY0F;03/08/2021;10;0,175;R
ES0031408111422004VY0F;03/08/2021;11;0,161;R
ES0031408111422004VY0F;03/08/2021;12;0,166;R
ES0031408111422004VY0F;03/08/2021;13;0,162;R
ES0031408111422004VY0F;03/08/2021;14;0,161;R
ES0031408111422004VY0F;03/08/2021;15;0,161;R
ES0031408111422004VY0F;03/08/2021;16;0,16;R
ES0031408111422004VY0F;03/08/2021;17;0,16;R
ES0031408111422004VY0F;03/08/2021;18;0,172;R
ES0031408111422004VY0F;03/08/2021;19;0,167;R
ES0031408111422004VY0F;03/08/2021;20;0,167;R
ES0031408111422004VY0F;03/08/2021;21;0,164;R
ES0031408111422004VY0F;03/08/2021;22;0,162;R
ES0031408111422004VY0F;03/08/2021;23;0,161;R
ES0031408111422004VY0F;04/08/2021;0;0,16;R
ES0031408111422004VY0F;04/08/2021;1;0,159;R
ES0031408111422004VY0F;04/08/2021;2;0,166;R
ES0031408111422004VY0F;04/08/2021;3;0,172;R
ES0031408111422004VY0F;04/08/2021;4;0,167;R
ES0031408111422004VY0F;04/08/2021;5;0,163;R
ES0031408111422004VY0F;04/08/2021;6;0,161;R
ES0031408111422004VY0F;04/08/2021;7;0,161;R
ES0031408111422004VY0F;04/08/2021;8;0,159;R
ES0031408111422004VY0F;04/08/2021;9;0,159;R
ES0031408111422004VY0F;04/08/2021;10;0,16;R
ES0031408111422004VY0F;04/08/2021;11;0,173;R
ES0031408111422004VY0F;04/08/2021;12;0,168;R
ES0031408111422004VY0F;04/08/2021;13;0,163;R
ES0031408111422004VY0F;04/08/2021;14;0,162;R
ES0031408111422004VY0F;04/08/2021;15;0,161;R
ES0031408111422004VY0F;04/08/2021;16;0,16;R
ES0031408111422004VY0F;04/08/2021;17;0,16;R
ES0031408111422004VY0F;04/08/2021;18;0,159;R
ES0031408111422004VY0F;04/08/2021;19;0,175;R
ES0031408111422004VY0F;04/08/2021;20;0,169;R
ES0031408111422004VY0F;04/08/2021;21;0,164;R
ES0031408111422004VY0F;04/08/2021;22;0,162;R
ES0031408111422004VY0F;04/08/2021;23;0,16;R
ES0031408111422004VY0F;05/08/2021;0;0,159;R
ES0031408111422004VY0F;05/08/2021;1;0,159;R
ES0031408111422004VY0F;05/08/2021;2;0,158;R
ES0031408111422004VY0F;05/08/2021;3;0,17;R
ES0031408111422004VY0F;05/08/2021;4;0,169;R
ES0031408111422004VY0F;05/08/2021;5;0,164;R
ES0031408111422004VY0F;05/08/2021;6;0,16;R
ES0031408111422004VY0F;05/08/2021;7;0,159;R
ES0031408111422004VY0F;05/08/2021;8;0,158;R
ES0031408111422004VY0F;05/08/2021;9;0,157;R
ES0031408111422004VY0F;05/08/2021;10;0,157;R
ES0031408111422004VY0F;05/08/2021;11;0,171;R
ES0031408111422004VY0F;05/08/2021;12;0,17;R
ES0031408111422004VY0F;05/08/2021;13;0,163;R
ES0031408111422004VY0F;05/08/2021;14;0,162;R
ES0031408111422004VY0F;05/08/2021;15;0,16;R
ES0031408111422004VY0F;05/08/2021;16;0,159;R
ES0031408111422004VY0F;05/08/2021;17;0,158;R
ES0031408111422004VY0F;05/08/2021;18;0,158;R
ES0031408111422004VY0F;05/08/2021;19;0,168;R
ES0031408111422004VY0F;05/08/2021;20;0,172;R
ES0031408111422004VY0F;05/08/2021;21;0,165;R
ES0031408111422004VY0F;05/08/2021;22;0,162;R
ES0031408111422004VY0F;05/08/2021;23;0,16;R
ES0031408111422004VY0F;06/08/2021;0;0,16;R
ES0031408111422004VY0F;06/08/2021;1;0,158;R
ES0031408111422004VY0F;06/08/2021;2;0,158;R
ES0031408111422004VY0F;06/08/2021;3;0,166;R
ES0031408111422004VY0F;06/08/2021;4;0,173;R
ES0031408111422004VY0F;06/08/2021;5;0,166;R
ES0031408111422004VY0F;06/08/2021;6;0,162;R
ES0031408111422004VY0F;06/08/2021;7;0,16;R
ES0031408111422004VY0F;06/08/2021;8;0,16;R
ES0031408111422004VY0F;06/08/2021;9;0,158;R
ES0031408111422004VY0F;06/08/2021;10;0,158;R
ES0031408111422004VY0F;06/08/2021;11;0,175;R
ES0031408111422004VY0F;06/08/2021;12;0,16;R
ES0031408111422004VY0F;06/08/2021;13;0,165;R
ES0031408111422004VY0F;06/08/2021;14;0,163;R
ES0031408111422004VY0F;06/08/2021;15;0,16;R
ES0031408111422004VY0F;06/08/2021;16;0,16;R
ES0031408111422004VY0F;06/08/2021;17;0,159;R
ES0031408111422004VY0F;06/08/2021;18;0,158;R
ES0031408111422004VY0F;06/08/2021;19;0,17;R
ES0031408111422004VY0F;06/08/2021;20;0,166;R
ES0031408111422004VY0F;06/08/2021;21;0,166;R
ES0031408111422004VY0F;06/08/2021;22;0,163;R
ES0031408111422004VY0F;06/08/2021;23;0,161;R
ES0031408111422004VY0F;07/08/2021;0;0,161;R
ES0031408111422004VY0F;07/08/2021;1;0,16;R
ES0031408111422004VY0F;07/08/2021;2;0,159;R
ES0031408111422004VY0F;07/08/2021;3;0,166;R
ES0031408111422004VY0F;07/08/2021;4;0,171;R
ES0031408111422004VY0F;07/08/2021;5;0,168;R
ES0031408111422004VY0F;07/08/2021;6;0,163;R
ES0031408111422004VY0F;07/08/2021;7;0,161;R
ES0031408111422004VY0F;07/08/2021;8;0,16;R
ES0031408111422004VY0F;07/08/2021;9;0,159;R
ES0031408111422004VY0F;07/08/2021;10;0,159;R
ES0031408111422004VY0F;07/08/2021;11;0,159;R
ES0031408111422004VY0F;07/08/2021;12;0,174;R
ES0031408111422004VY0F;07/08/2021;13;0,168;R
ES0031408111422004VY0F;07/08/2021;14;0,164;R
ES0031408111422004VY0F;07/08/2021;15;0,162;R
ES0031408111422004VY0F;07/08/2021;16;0,161;R
ES0031408111422004VY0F;07/08/2021;17;0,161;R
ES0031408111422004VY0F;07/08/2021;18;0,16;R
ES0031408111422004VY0F;07/08/2021;19;0,16;R
ES0031408111422004VY0F;07/08/2021;20;0,176;R
ES0031408111422004VY0F;07/08/2021;21;0,169;R
ES0031408111422004VY0F;07/08/2021;22;0,165;R
ES0031408111422004VY0F;07/08/2021;23;0,162;R
ES0031408111422004VY0F;08/08/2021;0;0,162;R
ES0031408111422004VY0F;08/08/2021;1;0,159;R
ES0031408111422004VY0F;08/08/2021;2;0,16;R
ES0031408111422004VY0F;08/08/2021;3;0,158;R
ES0031408111422004VY0F;08/08/2021;4;0,174;R
ES0031408111422004VY0F;08/08/2021;5;0,17;R
ES0031408111422004VY0F;08/08/2021;6;0,165;R
ES0031408111422004VY0F;08/08/2021;7;0,162;R
ES0031408111422004VY0F;08/08/2021;8;0,161;R
ES0031408111422004VY0F;08/08/2021;9;0,16;R
ES0031408111422004VY0F;08/08/2021;10;0,158;R
ES0031408111422004VY0F;08/08/2021;11;0,159;R
ES0031408111422004VY0F;08/08/2021;12;0,171;R
ES0031408111422004VY0F;08/08/2021;13;0,17;R
ES0031408111422004VY0F;08/08/2021;14;0,165;R
ES0031408111422004VY0F;08/08/2021;15;0,163;R
ES0031408111422004VY0F;08/08/2021;16;0,161;R
ES0031408111422004VY0F;08/08/2021;17;0,16;R
ES0031408111422004VY0F;08/08/2021;18;0,159;R
ES0031408111422004VY0F;08/08/2021;19;0,251;R
ES0031408111422004VY0F;08/08/2021;20;0,255;R
ES0031408111422004VY0F;08/08/2021;21;0,359;R
ES0031408111422004VY0F;08/08/2021;22;0,67;R
ES0031408111422004VY0F;08/08/2021;23;0,356;R
ES0031408111422004VY0F;09/08/2021;0;0,198;R
ES0031408111422004VY0F;09/08/2021;1;0,218;R
ES0031408111422004VY0F;09/08/2021;2;0,215;R
ES0031408111422004VY0F;09/08/2021;3;0,176;R
ES0031408111422004VY0F;09/08/2021;4;0,179;R
ES0031408111422004VY0F;09/08/2021;5;0,175;R
ES0031408111422004VY0F;09/08/2021;6;0,169;R
ES0031408111422004VY0F;09/08/2021;7;0,166;R
ES0031408111422004VY0F;09/08/2021;8;0,166;R
ES0031408111422004VY0F;09/08/2021;9;0,162;R
ES0031408111422004VY0F;09/08/2021;10;0,41;R
ES0031408111422004VY0F;09/08/2021;11;0,268;R
ES0031408111422004VY0F;09/08/2021;12;0,198;R
ES0031408111422004VY0F;09/08/2021;13;0,167;R
ES0031408111422004VY0F;09/08/2021;14;0,167;R
ES0031408111422004VY0F;09/08/2021;15;0,164;R
ES0031408111422004VY0F;09/08/2021;16;0,161;R
ES0031408111422004VY0F;09/08/2021;17;0,201;R
ES0031408111422004VY0F;09/08/2021;18;0,598;R
ES0031408111422004VY0F;09/08/2021;19;0,189;R
ES0031408111422004VY0F;09/08/2021;20;0,152;R
ES0031408111422004VY0F;09/08/2021;21;0,147;R
ES0031408111422004VY0F;09/08/2021;22;0,147;R
ES0031408111422004VY0F;09/08/2021;23;0,143;R
ES0031408111422004VY0F;10/08/2021;0;0,14;R
ES0031408111422004VY0F;10/08/2021;1;0,14;R
ES0031408111422004VY0F;10/08/2021;2;0,139;R
ES0031408111422004VY0F;10/08/2021;3;0,138;R
ES0031408111422004VY0F;10/08/2021;4;0,143;R
ES0031408111422004VY0F;10/08/2021;5;0,152;R
ES0031408111422004VY0F;10/08/2021;6;0,146;R
ES0031408111422004VY0F;10/08/2021;7;0,142;R
ES0031408111422004VY0F;10/08/2021;8;0,139;R
ES0031408111422004VY0F;10/08/2021;9;0,138;R
ES0031408111422004VY0F;10/08/2021;10;0,137;R
ES0031408111422004VY0F;10/08/2021;11;0,136;R
ES0031408111422004VY0F;10/08/2021;12;0,136;R
ES0031408111422004VY0F;10/08/2021;13;0,155;R
ES0031408111422004VY0F;10/08/2021;14;0,147;R
ES0031408111422004VY0F;10/08/2021;15;0,142;R
ES0031408111422004VY0F;10/08/2021;16;0,14;R
ES0031408111422004VY0F;10/08/2021;17;0,14;R
ES0031408111422004VY0F;10/08/2021;18;0,138;R
ES0031408111422004VY0F;10/08/2021;19;0,138;R
ES0031408111422004VY0F;10/08/2021;20;0,137;R
ES0031408111422004VY0F;10/08/2021;21;0,155;R
ES0031408111422004VY0F;10/08/2021;22;0,147;R
ES0031408111422004VY0F;10/08/2021;23;0,143;R
ES0031408111422004VY0F;11/08/2021;0;0,141;R
ES0031408111422004VY0F;11/08/2021;1;0,139;R
ES0031408111422004VY0F;11/08/2021;2;0,138;R
ES0031408111422004VY0F;11/08/2021;3;0,138;R
ES0031408111422004VY0F;11/08/2021;4;0,136;R
ES0031408111422004VY0F;11/08/2021;5;0,152;R
ES0031408111422004VY0F;11/08/2021;6;0,148;R
ES0031408111422004VY0F;11/08/2021;7;0,143;R
ES0031408111422004VY0F;11/08/2021;8;0,141;R
ES0031408111422004VY0F;11/08/2021;9;0,138;R
ES0031408111422004VY0F;11/08/2021;10;0,138;R
ES0031408111422004VY0F;11/08/2021;11;0,137;R
ES0031408111422004VY0F;11/08/2021;12;0,135;R
ES0031408111422004VY0F;11/08/2021;13;0,151;R
ES0031408111422004VY0F;11/08/2021;14;0,149;R
ES0031408111422004VY0F;11/08/2021;15;0,144;R
ES0031408111422004VY0F;11/08/2021;16;0,14;R
ES0031408111422004VY0F;11/08/2021;17;0,139;R
ES0031408111422004VY0F;11/08/2021;18;0,138;R
ES0031408111422004VY0F;11/08/2021;19;0,138;R
ES0031408111422004VY0F;11/08/2021;20;0,136;R
ES0031408111422004VY0F;11/08/2021;21;0,149;R
ES0031408111422004VY0F;11/08/2021;22;0,151;R
ES0031408111422004VY0F;11/08/2021;23;0,144;R
ES0031408111422004VY0F;12/08/2021;0;0,141;R
ES0031408111422004VY0F;12/08/2021;1;0,14;R
ES0031408111422004VY0F;12/08/2021;2;0,138;R
ES0031408111422004VY0F;12/08/2021;3;0,138;R
ES0031408111422004VY0F;12/08/2021;4;0,137;R
ES0031408111422004VY0F;12/08/2021;5;0,144;R
ES0031408111422004VY0F;12/08/2021;6;0,154;R
ES0031408111422004VY0F;12/08/2021;7;0,143;R
ES0031408111422004VY0F;12/08/2021;8;0,141;R
ES0031408111422004VY0F;12/08/2021;9;0,138;R
ES0031408111422004VY0F;12/08/2021;10;0,138;R
ES0031408111422004VY0F;12/08/2021;11;0,138;R
ES0031408111422004VY0F;12/08/2021;12;0,137;R
ES0031408111422004VY0F;12/08/2021;13;0,155;R
ES0031408111422004VY0F;12/08/2021;14;0,139;R
ES0031408111422004VY0F;12/08/2021;15;0,146;R
ES0031408111422004VY0F;12/08/2021;16;0,142;R
ES0031408111422004VY0F;12/08/2021;17;0,14;R
ES0031408111422004VY0F;12/08/2021;18;0,14;R
ES0031408111422004VY0F;12/08/2021;19;0,139;R
ES0031408111422004VY0F;12/08/2021;20;0,138;R
ES0031408111422004VY0F;12/08/2021;21;0,151;R
ES0031408111422004VY0F;12/08/2021;22;0,144;R
ES0031408111422004VY0F;12/08/2021;23;0,147;R
ES0031408111422004VY0F;13/08/2021;0;0,143;R
ES0031408111422004VY0F;13/08/2021;1;0,141;R
ES0031408111422004VY0F;13/08/2021;2;0,14;R
ES0031408111422004VY0F;13/08/2021;3;0,139;R
ES0031408111422004VY0F;13/08/2021;4;0,138;R
ES0031408111422004VY0F;13/08/2021;5;0,144;R
ES0031408111422004VY0F;13/08/2021;6;0,15;R
ES0031408111422004VY0F;13/08/2021;7;0,147;R
ES0031408111422004VY0F;13/08/2021;8;0,143;R
ES0031408111422004VY0F;13/08/2021;9;0,14;R
ES0031408111422004VY0F;13/08/2021;10;0,14;R
ES0031408111422004VY0F;13/08/2021;11;0,138;R
ES0031408111422004VY0F;13/08/2021;12;0,138;R
ES0031408111422004VY0F;13/08/2021;13;0,139;R
ES0031408111422004VY0F;13/08/2021;14;0,155;R
ES0031408111422004VY0F;13/08/2021;15;0,148;R
ES0031408111422004VY0F;13/08/2021;16;0,144;R
ES0031408111422004VY0F;13/08/2021;17;0,142;R
ES0031408111422004VY0F;13/08/2021;18;0,141;R
ES0031408111422004VY0F;13/08/2021;19;0,14;R
ES0031408111422004VY0F;13/08/2021;20;0,139;R
ES0031408111422004VY0F;13/08/2021;21;0,139;R
ES0031408111422004VY0F;13/08/2021;22;0,156;R
ES0031408111422004VY0F;13/08/2021;23;0,149;R
ES0031408111422004VY0F;14/08/2021;0;0,145;R
ES0031408111422004VY0F;14/08/2021;1;0,143;R
ES0031408111422004VY0F;14/08/2021;2;0,141;R
ES0031408111422004VY0F;14/08/2021;3;0,14;R
ES0031408111422004VY0F;14/08/2021;4;0,14;R
ES0031408111422004VY0F;14/08/2021;5;0,139;R
ES0031408111422004VY0F;14/08/2021;6;0,153;R
ES0031408111422004VY0F;14/08/2021;7;0,151;R
ES0031408111422004VY0F;14/08/2021;8;0,145;R
ES0031408111422004VY0F;14/08/2021;9;0,143;R
ES0031408111422004VY0F;14/08/2021;10;0,141;R
ES0031408111422004VY0F;14/08/2021;11;0,14;R
ES0031408111422004VY0F;14/08/2021;12;0,14;R
ES0031408111422004VY0F;14/08/2021;13;0,139;R
ES0031408111422004VY0F;14/08/2021;14;0,15;R
ES0031408111422004VY0F;14/08/2021;15;0,152;R
ES0031408111422004VY0F;14/08/2021;16;0,147;R
ES0031408111422004VY0F;14/08/2021;17;0,144;R
ES0031408111422004VY0F;14/08/2021;18;0,142;R
ES0031408111422004VY0F;14/08/2021;19;0,141;R
ES0031408111422004VY0F;14/08/2021;20;0,14;R
ES0031408111422004VY0F;14/08/2021;21;0,14;R
ES0031408111422004VY0F;14/08/2021;22;0,149;R
ES0031408111422004VY0F;14/08/2021;23;0,154;R
ES0031408111422004VY0F;15/08/2021;0;0,147;R
ES0031408111422004VY0F;15/08/2021;1;0,144;R
ES0031408111422004VY0F;15/08/2021;2;0,144;R
ES0031408111422004VY0F;15/08/2021;3;0,142;R
ES0031408111422004VY0F;15/08/2021;4;0,142;R
ES0031408111422004VY0F;15/08/2021;5;0,141;R
ES0031408111422004VY0F;15/08/2021;6;0,146;R
ES0031408111422004VY0F;15/08/2021;7;0,157;R
ES0031408111422004VY0F;15/08/2021;8;0,149;R
ES0031408111422004VY0F;15/08/2021;9;0,145;R
ES0031408111422004VY0F;15/08/2021;10;0,143;R
ES0031408111422004VY0F;15/08/2021;11;0,142;R
ES0031408111422004VY0F;15/08/2021;12;0,142;R
ES0031408111422004VY0F;15/08/2021;13;0,142;R
ES0031408111422004VY0F;15/08/2021;14;0,157;R
ES0031408111422004VY0F;15/08/2021;15;0,145;R
ES0031408111422004VY0F;15/08/2021;16;0,15;R
ES0031408111422004VY0F;15/08/2021;17;0,147;R
ES0031408111422004VY0F;15/08/2021;18;0,145;R
ES0031408111422004VY0F;15/08/2021;19;0,144;R
ES0031408111422004VY0F;15/08/2021;20;0,142;R
ES0031408111422004VY0F;15/08/2021;21;0,143;R
ES0031408111422004VY0F;15/08/2021;22;0,155;R
ES0031408111422004VY0F;15/08/2021;23;0,145;R
ES0031408111422004VY0F;16/08/2021;0;0,151;R
ES0031408111422004VY0F;16/08/2021;1;0,147;R
ES0031408111422004VY0F;16/08/2021;2;0,145;R
ES0031408111422004VY0F;16/08/2021;3;0,144;R
ES0031408111422004VY0F;16/08/2021;4;0,143;R
ES0031408111422004VY0F;16/08/2021;5;0,143;R
ES0031408111422004VY0F;16/08/2021;6;0,15;R
ES0031408111422004VY0F;16/08/2021;7;0,149;R
ES0031408111422004VY0F;16/08/2021;8;0,152;R
ES0031408111422004VY0F;16/08/2021;9;0,148;R
ES0031408111422004VY0F;16/08/2021;10;0,145;R
ES0031408111422004VY0F;16/08/2021;11;0,144;R
ES0031408111422004VY0F;16/08/2021;12;0,144;R
ES0031408111422004VY0F;16/08/2021;13;0,143;R
ES0031408111422004VY0F;16/08/2021;14;0,146;R
ES0031408111422004VY0F;16/08/2021;15;0,154;R
ES0031408111422004VY0F;16/08/2021;16;0,153;R
ES0031408111422004VY0F;16/08/2021;17;0,149;R
ES0031408111422004VY0F;16/08/2021;18;0,147;R
ES0031408111422004VY0F;16/08/2021;19;0,146;R
ES0031408111422004VY0F;16/08/2021;20;0,144;R
ES0031408111422004VY0F;16/08/2021;21;0,144;R
ES0031408111422004VY0F;16/08/2021;22;0,143;R
ES0031408111422004VY0F;16/08/2021;23;0,156;R
ES0031408111422004VY0F;17/08/2021;0;0,154;R
ES0031408111422004VY0F;17/08/2021;1;0,15;R
ES0031408111422004VY0F;17/08/2021;2;0,146;R
ES0031408111422004VY0F;17/08/2021;3;0,146;R
ES0031408111422004VY0F;17/08/2021;4;0,145;R
ES0031408111422004VY0F;17/08/2021;5;0,144;R
ES0031408111422004VY0F;17/08/2021;6;0,143;R
ES0031408111422004VY0F;17/08/2021;7;0,154;R
ES0031408111422004VY0F;17/08/2021;8;0,154;R
ES0031408111422004VY0F;17/08/2021;9;0,149;R
ES0031408111422004VY0F;17/08/2021;10;0,146;R
ES0031408111422004VY0F;17/08/2021;11;0,145;R
ES0031408111422004VY0F;17/08/2021;12;0,143;R
ES0031408111422004VY0F;17/08/2021;13;0,144;R
ES0031408111422004VY0F;17/08/2021;14;0,143;R
ES0031408111422004VY0F;17/08/2021;15;0,153;R
ES0031408111422004VY0F;17/08/2021;16;0,154;R
ES0031408111422004VY0F;17/08/2021;17;0,149;R
ES0031408111422004VY0F;17/08/2021;18;0,147;R
ES0031408111422004VY0F;17/08/2021;19;0,146;R
ES0031408111422004VY0F;17/08/2021;20;0,144;R
ES0031408111422004VY0F;17/08/2021;21;0,144;R
ES0031408111422004VY0F;17/08/2021;22;0,142;R
ES0031408111422004VY0F;17/08/2021;23;0,151;R
ES0031408111422004VY0F;18/08/2021;0;0,156;R
ES0031408111422004VY0F;18/08/2021;1;0,15;R
ES0031408111422004VY0F;18/08/2021;2;0,148;R
ES0031408111422004VY0F;18/08/2021;3;0,145;R
ES0031408111422004VY0F;18/08/2021;4;0,144;R
ES0031408111422004VY0F;18/08/2021;5;0,144;R
ES0031408111422004VY0F;18/08/2021;6;0,141;R
ES0031408111422004VY0F;18/08/2021;7;0,149;R
ES0031408111422004VY0F;18/08/2021;8;0,156;R
ES0031408111422004VY0F;18/08/2021;9;0,149;R
ES0031408111422004VY0F;18/08/2021;10;0,146;R
ES0031408111422004VY0F;18/08/2021;11;0,145;R
ES0031408111422004VY0F;18/08/2021;12;0,144;R
ES0031408111422004VY0F;18/08/2021;13;0,144;R
ES0031408111422004VY0F;18/08/2021;14;0,142;R
ES0031408111422004VY0F;18/08/2021;15;0,15;R
ES0031408111422004VY0F;18/08/2021;16;0,153;R
ES0031408111422004VY0F;18/08/2021;17;0,151;R
ES0031408111422004VY0F;18/08/2021;18;0,147;R
ES0031408111422004VY0F;18/08/2021;19;0,146;R
ES0031408111422004VY0F;18/08/2021;20;0,145;R
ES0031408111422004VY0F;18/08/2021;21;0,143;R
ES0031408111422004VY0F;18/08/2021;22;0,142;R
ES0031408111422004VY0F;18/08/2021;23;0,159;R
ES0031408111422004VY0F;19/08/2021;0;0,145;R
ES0031408111422004VY0F;19/08/2021;1;0,151;R
ES0031408111422004VY0F;19/08/2021;2;0,147;R
ES0031408111422004VY0F;19/08/2021;3;0,145;R
ES0031408111422004VY0F;19/08/2021;4;0,144;R
ES0031408111422004VY0F;19/08/2021;5;0,143;R
ES0031408111422004VY0F;19/08/2021;6;0,142;R
ES0031408111422004VY0F;19/08/2021;7;0,153;R
ES0031408111422004VY0F;19/08/2021;8;0,147;R
ES0031408111422004VY0F;19/08/2021;9;0,15;R
ES0031408111422004VY0F;19/08/2021;10;0,146;R
ES0031408111422004VY0F;19/08/2021;11;0,145;R
ES0031408111422004VY0F;19/08/2021;12;0,144;R
ES0031408111422004VY0F;19/08/2021;13;0,142;R
ES0031408111422004VY0F;19/08/2021;14;0,142;R
